gid,role,role_score,cluster_id,priority_score,evidence,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,pagerank,betweenness,n_seed_payers,n_seed_upstream,component_id,depth,is_seed,truncated,verified_sink
100000008232832100,peripheral,1.0000,36,0.5918,"вход 1/337 тыс KZT, выход 1/138 тыс KZT (пропуск 41%): признаков роли нет",1,1,337000,138000,2,1,0.4095,0.000490549,0,1,4,0,1,false,false,false
100000002864256100,peripheral,0.7000,2,0.5100,"вход 1/136 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,135780,0,1,0,0.0000,0.000311005,0,1,4,0,1,false,false,true
100000001929088100,terminal,0.7300,7,0.6676,"конечный получатель: получил 396 тыс KZT от 2 (2 перев.), исходящих ≥5000 нет, хотя обход шёл дальше (колено 1)",2,0,396010,0,2,0,0.0000,0.000315847,0,2,2,0,1,false,false,true
100000002794197100,peripheral,1.0000,7,0.2663,"вход 1/30 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,30100,0,1,0,0.0000,0.000285752,0,1,1,0,1,false,false,true
100000005669845100,peripheral,1.0000,27,0.3047,"вход 1/20 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,20000,0,1,0,0.0000,0.000315727,0,1,1,3,1,false,false,true
100000002211413100,peripheral,1.0000,0,0.3070,"вход 1/37 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,37000,0,1,0,0.0000,0.000291745,0,1,1,1,1,false,false,true
100000002784085100,peripheral,0.6300,3,0.4266,"вход 1/200 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,200000,0,1,0,0.0000,0.000305376,0,1,1,0,1,false,false,true
100000008782421100,peripheral,1.0000,0,0.3327,"вход 1/50 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,49680,0,1,0,0.0000,0.000294386,0,1,1,1,1,false,false,true
100000003739818100,peripheral,1.0000,2,0.4443,"вход 1/57 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,57293,0,1,0,0.0000,0.000295417,0,1,4,0,1,false,false,true
100000002214570100,peripheral,1.0000,0,0.2794,"вход 1/26 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,26471,0,1,0,0.0000,0.000289551,0,1,1,1,1,false,false,true
100000006443391100,peripheral,0.8500,3,0.6100,"вход 3/87 тыс KZT, выход 2/60 тыс KZT (пропуск 69%): признаков роли нет",3,2,86776,60042,7,6,0.6919,0.00251321,6,1,1,0,1,false,false,false
100000005473151100,peripheral,0.5900,8,0.7383,"вход 3/1.2 млн KZT, выход 4/225 тыс KZT (пропуск 18%): признаков роли нет",3,4,1220000,225000,4,6,0.1844,0.000465606,1219.29,1,2,0,1,false,false,false
100000005124479100,peripheral,1.0000,1,0.6423,"вход 2/138 тыс KZT, выход 2/22 тыс KZT (пропуск 16%): признаков роли нет",2,2,137753,22000,2,2,0.1597,0.000301559,240,1,4,0,1,false,false,false
100000005527892100,coordinator,0.7900,5,0.8495,"координация: вход 3/220 тыс KZT, выход 8/552 тыс KZT; посредничество top-3% (2501), кластеров на входе 3, seed выше по цепочке 4",3,8,220001,552419,3,8,2.5110,0.000310719,2501.03,1,4,0,1,false,false,false
100000008028628100,peripheral,1.0000,0,0.3486,"вход 1/57 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,57224,0,1,0,0.0000,0.000295958,0,1,1,1,1,false,false,true
100000001953577100,peripheral,1.0000,0,0.2287,"вход 1/16 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,15600,0,1,0,0.0000,0.000287287,0,1,1,1,1,false,false,true
100000008193577100,peripheral,0.8300,41,0.6196,"вход 2/154 тыс KZT, выход 5/480 тыс KZT (пропуск 311%): признаков роли нет",2,5,154300,480180,6,16,3.1120,0.00129662,5,1,1,4,1,false,false,false
100000008753193100,peripheral,1.0000,0,0.3034,"вход 1/35 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,35225,0,1,0,0.0000,0.000291375,0,1,1,1,1,false,false,true
100000008746025100,peripheral,1.0000,0,0.2591,"вход 1/22 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,22000,0,1,0,0.0000,0.00028862,0,1,1,1,1,false,false,true
100000002934441100,peripheral,0.6100,1,0.4511,"вход 2/61 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",2,0,60846,0,2,0,0.0000,0.000300822,0,1,1,0,1,false,false,true
100000003701161100,consolidator,0.5100,20,0.9559,"консолидация: получает от 4 плательщиков (из них seed: 1) 1.5 млн KZT, отдаёт дальше 23% (3 получ.)",4,3,1527103,349000,13,7,0.2285,0.00165407,1075,1,3,0,1,false,false,false
100000006707582100,coordinator,0.6500,8,0.6936,"координация: вход 2/40 тыс KZT, выход 14/961 тыс KZT; посредничество top-3% (1834), кластеров на входе 2, seed выше по цепочке 1",2,14,39520,961138,2,15,24.3203,0.00053486,1834.33,1,1,0,1,false,false,false
100000003239379100,peripheral,1.0000,9,0.3793,"вход 1/92 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,92500,0,1,0,0.0000,0.000299288,0,1,1,0,1,false,false,true
100000000979923100,peripheral,1.0000,10,0.4847,"вход 1/98 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,97900,0,1,0,0.0000,0.000298803,0,1,5,0,1,false,false,true
100000001111763100,peripheral,1.0000,0,0.2350,"вход 1/17 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,17144,0,1,0,0.0000,0.000287609,0,1,1,1,1,false,false,true
100000003865939100,peripheral,1.0000,67,0.4321,"вход 1/81 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,81465,0,1,0,0.0000,0.000525469,0,1,1,15,1,false,false,true
100000002858835100,peripheral,1.0000,0,0.2686,"вход 1/24 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,24400,0,1,0,0.0000,0.00028912,0,1,1,1,1,false,false,true
100000003404627100,terminal,1.0000,36,0.8239,"конечный получатель: получил 878 тыс KZT от 4 (5 перев.), исходящих ≥5000 нет, хотя обход шёл дальше (колено 1)",4,0,877700,0,5,0,0.0000,0.00136784,0,1,5,0,1,false,false,true
100000008691027100,peripheral,1.0000,0,0.2379,"вход 1/18 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,17534,0,1,0,0.0000,0.00028769,0,1,1,1,1,false,false,true
100000004071080100,consolidator,0.8100,1,0.8838,"консолидация: получает от 9 плательщиков (из них seed: 1) 239 тыс KZT, отдаёт дальше 19% (2 получ.)",9,2,238600,46500,16,5,0.1949,0.00136209,142,1,2,0,1,false,false,false
100000002864680100,peripheral,1.0000,9,0.3412,"вход 1/56 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,55932,0,1,0,0.0000,0.000293259,0,1,1,0,1,false,false,true
100000001330685100,peripheral,0.5200,6,0.7506,"вход 3/2.4 млн KZT, выход 1/100 тыс KZT (пропуск 4%): признаков роли нет",3,1,2435923,100500,7,1,0.0413,0.000435437,97,1,3,0,1,false,false,false
100000008745725100,peripheral,1.0000,0,0.3276,"вход 1/47 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,47060,0,1,0,0.0000,0.00029384,0,1,1,1,1,false,false,true
100000002621949100,peripheral,0.6700,2,0.5250,"вход 1/165 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,164612,0,1,0,0.0000,0.000316732,0,1,4,0,1,false,false,true
100000007908818100,consolidator,0.5400,2,0.9417,"консолидация: получает от 4 плательщиков (из них seed: 2) 727 тыс KZT, отдаёт дальше 42% (6 получ.)",4,6,727475,302000,4,13,0.4151,0.000472427,896,2,8,0,1,false,false,false
100000008691495100,peripheral,1.0000,0,0.2808,"вход 1/27 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,27000,0,1,0,0.0000,0.000289662,0,1,1,1,1,false,false,true
100000003832231100,peripheral,1.0000,2,0.3983,"вход 1/35 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,35000,0,1,0,0.0000,0.000290989,0,1,4,0,1,false,false,true
100000002371751100,transit,0.7800,60,0.5896,"транзит: получил 200 тыс KZT от 1, отдал 250 тыс KZT на 1 (пропуск 125%); в течение 2 дней ушло 100%",1,1,200000,250000,5,1,1.2500,0.000525469,1,1,1,12,1,false,false,false
100000002894076100,terminal,1.0000,7,0.7859,"конечный получатель: получил 1.1 млн KZT от 4 (6 перев.), исходящих ≥5000 нет, хотя обход шёл дальше (колено 1)",4,0,1122782,0,6,0,0.0000,0.000380697,0,2,7,0,1,false,false,true
100000001362940100,peripheral,1.0000,2,0.4707,"вход 1/81 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,81000,0,1,0,0.0000,0.000300125,0,1,4,0,1,false,false,true
100000008741372100,peripheral,1.0000,0,0.3048,"вход 1/36 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,35975,0,1,0,0.0000,0.000291531,0,1,1,1,1,false,false,true
100000002618492100,terminal,0.6300,10,0.7293,"конечный получатель: получил 296 тыс KZT от 2 (2 перев.), исходящих ≥5000 нет, хотя обход шёл дальше (колено 1)",2,0,296500,0,2,0,0.0000,0.000366936,0,1,6,0,1,false,false,true
100000002750332100,peripheral,1.0000,3,0.2022,"вход 1/11 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,11360,0,1,0,0.0000,0.000285249,0,1,1,0,1,false,false,true
100000004948177100,terminal,0.9400,4,0.7155,"конечный получатель: получил 437 тыс KZT от 3 (8 перев.), исходящих ≥5000 нет, хотя обход шёл дальше (колено 1)",3,0,437163,0,8,0,0.0000,0.000419651,0,1,2,0,1,false,false,true
100000002511825100,peripheral,1.0000,1,0.3547,"вход 1/65 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,65000,0,1,0,0.0000,0.00029614,0,1,1,0,1,false,false,true
100000008566737100,terminal,0.5600,1,0.7043,"конечный получатель: получил 230 тыс KZT от 2 (2 перев.), исходящих ≥5000 нет, хотя обход шёл дальше (колено 1)",2,0,230000,0,2,0,0.0000,0.000347468,0,1,4,0,1,false,false,true
100000008661585100,peripheral,1.0000,0,0.3191,"вход 1/43 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,43141,0,1,0,0.0000,0.000293024,0,1,1,1,1,false,false,true
100000004759121100,consolidator,0.5600,1,0.9474,"консолидация: получает от 6 плательщиков (из них seed: 1) 710 тыс KZT, отдаёт дальше 44% (2 получ.)",6,2,710000,312000,10,6,0.4394,0.00141776,389,1,3,0,1,false,false,false
100000004360785100,peripheral,1.0000,4,0.4233,"вход 1/95 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,94705,0,1,0,0.0000,0.000294153,0,1,2,0,1,false,false,true
100000005092518100,peripheral,1.0000,0,0.2768,"вход 1/26 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,26144,0,1,0,0.0000,0.000289483,0,1,1,1,1,false,false,true
100000008737958100,peripheral,0.6100,0,0.4387,"вход 2/53 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",2,0,53373,0,2,0,0.0000,0.000297988,0,1,1,1,1,false,false,true
100000003044518100,peripheral,1.0000,7,0.2729,"вход 1/34 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,34423,0,1,0,0.0000,0.000285998,0,1,1,0,1,false,false,true
100000004159526100,consolidator,0.5000,13,0.9116,"консолидация: получает от 4 плательщиков (из них seed: 1) 275 тыс KZT, отдаёт дальше 25% (4 получ.)",4,4,275037,68000,4,6,0.2472,0.000846875,494,1,3,0,1,false,false,false
100000007544358100,transit,0.9200,4,0.7343,"транзит: получил 322 тыс KZT от 2, отдал 350 тыс KZT на 1 (пропуск 109%); в течение 2 дней ушло 29%",2,1,322500,350000,2,3,1.0853,0.000338662,99,1,2,0,1,false,false,false
100000005901606100,peripheral,1.0000,0,0.3044,"вход 1/36 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,35660,0,1,0,0.0000,0.000291466,0,1,1,1,1,false,false,true
100000006658598100,peripheral,1.0000,4,0.2434,"вход 1/9 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,9000,0,1,0,0.0000,0.000284999,0,1,2,0,1,false,false,true
100000002793851100,peripheral,1.0000,4,0.2559,"вход 1/11 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,11052,0,1,0,0.0000,0.000285218,0,1,2,0,1,false,false,true
100000005612411100,peripheral,0.8400,2,0.6626,"вход 3/116 тыс KZT, выход 8/507 тыс KZT (пропуск 439%): признаков роли нет",3,8,115500,506997,4,8,4.3896,0.0003254,784,1,3,0,1,false,false,false
100000007511163100,transit,0.6400,4,0.6682,"транзит: получил 64 тыс KZT от 2, отдал 82 тыс KZT на 3 (пропуск 129%); в течение 2 дней ушло 60%",2,3,63666,82052,2,3,1.2888,0.000337665,688.667,1,2,0,1,false,false,false
100000002648315100,peripheral,1.0000,7,0.4146,"вход 1/132 тыс KZT, выход 2/76 тыс KZT (пропуск 58%): признаков роли нет",1,2,132000,76000,1,3,0.5758,0.000291557,2,1,1,0,1,false,false,false
100000004739664100,transit,0.7200,0,0.3242,"транзит: получил 12 тыс KZT от 1, отдал 10 тыс KZT на 1 (пропуск 83%); в течение 2 дней ушло 0%",1,1,12000,10000,1,1,0.8333,0.000286537,7,1,1,1,1,false,false,false
100000003713616100,peripheral,1.0000,4,0.2738,"вход 1/16 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,15893,0,1,0,0.0000,0.000285735,0,1,2,0,1,false,false,true
100000003476560100,peripheral,1.0000,2,0.4307,"вход 1/50 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,50000,0,1,0,0.0000,0.000293968,0,1,4,0,1,false,false,true
100000008782800100,peripheral,1.0000,0,0.3195,"вход 1/43 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,43381,0,1,0,0.0000,0.000293074,0,1,1,1,1,false,false,true
100000004218576100,peripheral,1.0000,0,0.2768,"вход 1/26 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,26144,0,1,0,0.0000,0.000289483,0,1,1,1,1,false,false,true
100000003299365100,transit,1.0000,2,0.6151,"транзит: получил 200 тыс KZT от 1, отдал 200 тыс KZT на 1 (пропуск 100%); в течение 2 дней ушло 100%",1,1,200000,200000,1,1,1.0000,0.00032376,0,1,4,0,1,false,false,false
100000008730021100,peripheral,1.0000,59,0.4774,"вход 1/76 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,75555,0,3,0,0.0000,0.000465296,0,1,2,0,1,false,false,true
